INSTNM,CITY,STABBR,INSTURL,CONTROL,REGION,LOCALE,LATITUDE,LONGITUDE,CCBASIC,CCSIZSET,ADM_RATE,SATVRMID,SATMTMID,SATWRMID,ACTCMMID,ACTENMID,ACTMTMID,ACTWRMID,SAT_AVG,COSTT4_A,TUITIONFEE_IN,TUITIONFEE_OUT,RET_FT4,MN_EARN_WNE_P10,MN_EARN_WNE_P6,MN_EARN_WNE_P7,MN_EARN_WNE_P8,MN_EARN_WNE_P9,UGDS_MEN,UGDS_WOMEN
Arkansas Tech University,Russellville,AR,www.atu.edu,1,5,33,35.295227,-93.13233,18,13,0.8626,495,535,495,22,22,21,NULL,1010,16518,5862,10878,0.6739,37000,30200,32200,33500,36500,0.444,0.556
University of Central Arkansas,Conway,AR,www.uca.edu,1,5,13,35.078196,-92.45931,18,13,0.9426,490,515,475,23,24,22,NULL,1049,18354,7889,13806,0.6991,40400,31000,34400,36800,39000,0.4131,0.5869
Henderson State University,Arkadelphia,AR,www.hsu.edu,1,5,32,34.127792,-93.060313,19,13,0.6278,485,495,NULL,21,22,21,NULL,989,18679,7860,14220,0.5974,37900,28800,32400,34000,37300,0.4476,0.5524
Southern Arkansas University Main Campus,Magnolia,AR,WWW.SAUMAG.EDU,1,5,33,33.291195,-93.235087,19,11,0.7142,475,490,NULL,21,21,21,NULL,989,18887,7736,11186,0.6292,38100,31100,32400,33200,38700,0.435,0.565
California Institute of Technology,Pasadena,CA,www.caltech.edu,2,8,12,34.139275,-118.12574,15,10,0.0883,765,785,760,35,35,36,NULL,1545,58755,43362,43362,0.9717,90300,85500,66900,80500,94800,0.6358,0.3642
California Polytechnic State University-San Luis Obispo,San Luis Obispo,CA,calpoly.edu,1,8,23,35.29889,-120.65856,18,16,0.3089,595,630,NULL,28,28,29,NULL,1234,24218,8918,20078,0.9257,67400,47800,54800,59900,61800,0.5409,0.4591
California State University-Chico,Chico,CA,www.csuchico.edu,1,8,13,39.728003,-121.846333,18,15,0.7096,495,495,NULL,22,21,21,NULL,996,21715,7002,18162,0.8739,50300,37400,42900,45900,47700,0.4785,0.5215
University of California-Berkeley,Berkeley,CA,www.berkeley.edu,1,8,12,37.871969,-122.260423,15,16,0.1602,665,705,685,32,32,31,NULL,1382,33020,12972,35850,0.9609,74000,51200,57600,62500,72600,0.4788,0.5212
University of California-Davis,Davis,CA,www.ucdavis.edu,1,8,23,38.539895,-121.751958,15,16,0.4037,575,630,600,28,28,28,NULL,1226,32638,13896,36774,0.9317,66000,41700,49900,53700,62900,0.4238,0.5762
University of California-Los Angeles,Los Angeles,CA,www.ucla.edu/,1,8,11,34.068892,-118.443901,15,16,0.1856,645,680,665,30,31,31,NULL,1330,32074,12705,35583,0.9685,72600,47000,54900,58800,65900,0.4432,0.5568
University of California-San Diego,La Jolla,CA,www.ucsd.edu,1,8,11,32.876598,-117.237793,15,16,0.3329,615,695,645,30,30,31,NULL,1313,30092,13427,36305,0.946,69400,41700,51400,55200,63800,0.5249,0.4751
Claremont McKenna College,Claremont,CA,www.cmc.edu,2,8,21,34.102323,-117.706593,21,11,0.1077,705,730,720,32,32,32,NULL,1419,62010,47395,47395,0.9614,92600,58700,66800,70200,76900,0.5189,0.4811
Dominican University of California,San Rafael,CA,www.dominican.edu,2,8,13,37.980014,-122.514654,19,10,0.8092,520,525,525,23,23,23,NULL,1047,57579,41730,41730,0.8164,58400,49800,53700,54500,59800,0.2604,0.7396
Harvey Mudd College,Claremont,CA,https://www.hmc.edu,2,8,21,34.106137,-117.710594,21,8,0.1425,724,770,720,34,35,34,9,1500,63860,48594,48594,0.9677,78900,70600,68100,82100,79700,0.5349,0.4651
Menlo College,Atherton,CA,www.menlo.edu,2,8,21,37.452906,-122.181444,29,8,0.4506,488,509,488,21,21,22,NULL,995,52454,37520,37520,0.7985,56500,35700,43300,46400,57000,0.5914,0.4086
Occidental College,Los Angeles,CA,www.oxy.edu,2,8,11,34.126224,-118.210783,21,11,0.4204,645,655,655,29,31,29,9,1300,63363,47522,47522,0.9252,54600,37600,40800,44700,52700,0.4459,0.5541
Pomona College,Claremont,CA,www.pomona.edu,2,8,21,34.098298,-117.711944,21,11,0.1219,730,730,735,33,34,32,NULL,1454,59730,45832,45832,0.9848,70300,40000,51000,56300,58600,0.4936,0.5064
University of Redlands,Redlands,CA,www.redlands.edu,2,8,13,34.063571,-117.163847,18,13,0.7309,550,550,NULL,25,25,24,NULL,1110,57347,43186,43186,0.8746,56000,42200,48000,47900,54400,0.4305,0.5695
Sonoma State University,Rohnert Park,CA,www.sonoma.edu,1,8,21,38.341023,-122.673261,18,13,0.8002,495,495,NULL,21,21,21,NULL,984,22604,7276,18436,0.8132,49400,36800,41900,43900,47400,0.3789,0.6211
University of Southern California,Los Angeles,CA,www.usc.edu/,2,8,11,34.021058,-118.283858,15,16,0.1802,670,710,690,31,32,31,NULL,1380,62092,48280,48280,0.9668,81300,62900,68800,74300,72800,0.4945,0.5055
Westmont College,Santa Barbara,CA,www.westmont.edu,2,8,22,34.449265,-119.661932,21,11,0.7936,590,580,580,26,28,26,NULL,1175,53670,39990,39990,0.9127,51700,35300,41400,43600,47800,0.3978,0.6022
University of Colorado Denver/Anschutz Medical Campus,Denver,CO,www.ucdenver.edu/,1,7,11,39.74603,-104.999181,16,15,0.7299,545,550,NULL,23,23,23,NULL,1055,19096,8500,22852,0.7169,74600,47800,58300,59900,86000,0.4702,0.5298
University of Colorado Colorado Springs,Colorado Springs,CO,www.uccs.edu,1,7,11,38.892735,-104.800296,18,12,0.924,540,545,535,24,23,23,8,1089,18890,7462,17494,0.6614,45000,34500,39400,41400,44400,0.4757,0.5243
University of Colorado Boulder,Boulder,CO,www.colorado.edu,1,7,13,40.004415,-105.267061,15,16,0.8416,575,600,NULL,27,27,27,NULL,1207,28887,10789,33151,0.8381,55800,38700,43900,47000,52400,0.5595,0.4405
Colorado School of Mines,Golden,CO,www.mines.edu,1,7,21,39.75079,-105.227148,16,13,0.3647,635,680,605,30,29,31,9,1333,30154,16918,33598,0.9371,84700,67200,72900,80900,77800,0.7337,0.2663
Colorado State University-Fort Collins,Fort Collins,CO,www.colostate.edu,1,7,12,40.574759,-105.08083,15,16,0.8048,565,575,NULL,25,25,25,NULL,1128,22929,9897,26277,0.8504,50800,36400,41000,43600,47300,0.4846,0.5154
University of Denver,Denver,CO,www.du.edu,2,7,11,39.695954,-104.964625,16,13,0.7649,595,610,565,28,28,27,9,1231,55476,42090,42090,0.8642,60700,47800,51700,53000,58000,0.4646,0.5354
Colorado Mesa University,Grand Junction,CO,www.coloradomesa.edu,1,7,13,39.076354,-108.540281,22,12,0.8227,477,490,NULL,21,20,21,NULL,970,18169,7116,17720,0.656,38600,32600,34800,36000,37900,0.4656,0.5344
Metropolitan State University of Denver,Denver,CO,www.msudenver.edu/,1,7,11,39.742248,-105.002391,19,15,0.6511,530,510,NULL,21,20,20,NULL,973,14522,6070,18888,0.625,42100,33200,36300,37700,40300,0.4669,0.5331
University of Northern Colorado,Greeley,CO,www.unco.edu,1,7,13,40.403178,-104.701721,16,16,0.7088,525,530,NULL,22,22,22,NULL,1033,19187,7733,19277,0.6809,43600,33300,36500,38300,41000,0.363,0.637
Western State Colorado University,Gunnison,CO,www.western.edu,1,7,33,38.547421,-106.91971,20,10,0.9741,495,424,NULL,22,21,21,NULL,990,19547,7874,18319,0.6968,39700,29500,32500,34400,37800,0.6028,0.3972
University of Bridgeport,Bridgeport,CT,www.bridgeport.edu,2,1,12,41.165587,-73.189352,18,13,0.6072,450,450,450,19,17,19,NULL,899,46680,29920,29920,0.6704,44700,34700,40100,39100,42600,0.3452,0.6548
Central Connecticut State University,New Britain,CT,www.ccsu.edu,1,1,21,41.690258,-72.770094,18,12,0.6044,505,510,495,22,21,20,9,1015,20543,8877,20612,0.8028,47500,36500,40900,42600,44600,0.528,0.472
University of Connecticut,Storrs,CT,uconn.edu/,1,1,21,41.806261,-72.247969,15,17,0.4996,600,640,610,28,NULL,NULL,NULL,1246,26966,12700,32880,0.9344,59600,45600,51100,55200,56600,0.5037,0.4963
University of Hartford,West Hartford,CT,www.hartford.edu,2,1,12,41.796485,-72.714965,17,14,0.7213,495,500,NULL,22,NULL,NULL,NULL,1000,47114,35444,35444,0.7418,50300,36100,39800,42000,47100,0.5002,0.4998
University of New Haven,West Haven,CT,www.newhaven.edu,2,1,21,41.291314,-72.961472,18,14,0.8086,520,535,520,24,22,23,NULL,1063,49390,34630,34630,0.7967,50700,39300,44700,46000,48300,0.5038,0.4962
Post University,Waterbury,CT,www.post.edu/,3,1,22,41.535334,-73.080525,18,12,0.8707,425,430,435,14,NULL,NULL,NULL,855,34350,16510,16510,0.4826,42400,34900,39300,39900,39000,0.4061,0.5939
Quinnipiac University,Hamden,CT,www.quinnipiac.edu,2,1,21,41.419527,-72.895542,18,14,0.6591,535,555,543,25,24,25,NULL,1104,55265,40670,40670,0.8479,65200,48500,54200,58500,60900,0.3983,0.6017
Southern Connecticut State University,New Haven,CT,www.southernct.edu,1,1,12,41.331852,-72.948806,18,13,0.7154,470,460,470,20,NULL,NULL,NULL,932,19704,9157,20937,0.7509,44100,35800,38800,40600,43700,0.3969,0.6031
Western Connecticut State University,Danbury,CT,www.wcsu.edu,1,1,13,41.400365,-73.444264,19,13,0.4003,490,490,495,21,22,22,NULL,981,22558,9077,20812,0.7939,47000,35900,39300,42700,45200,0.4625,0.5375
Yale University,New Haven,CT,www.yale.edu,2,1,12,41.311158,-72.926688,15,17,0.063,755,750,750,33,NULL,NULL,NULL,1493,61620,45800,45800,0.9838,105200,75500,93200,100500,88700,0.5098,0.4902
University of Delaware,Newark,DE,www.udel.edu/,1,2,21,39.6795744,-75.7529169,15,16,0.6783,585,605,585,27,27,27,9,1194,23357,12342,30692,0.9149,60400,43800,49600,53100,56200,0.4247,0.5753
Gallaudet University,Washington,DC,www.gallaudet.edu,2,2,11,38.907371,-76.993675,19,11,0.6532,430,445,NULL,18,17,17,NULL,849,31988,15024,15024,0.665,30800,26500,27500,31000,31300,0.4585,0.5415
George Washington University,Washington,DC,www.gwu.edu,2,2,11,38.89865,-77.047871,15,17,0.4379,640,655,655,29,31,29,9,1297,61394,48760,48760,0.934,77700,56700,62700,70000,71600,0.442,0.558
Lynn University,Boca Raton,FL,www.lynn.edu,2,5,13,26.382777,-80.123851,18,11,0.7487,490,483,480,21,20,20,NULL,980,49535,35050,35050,0.694,45100,35500,38000,39100,39900,0.5317,0.4683
University of Central Florida,Orlando,FL,www.ucf.edu/,1,5,21,28.60106,-81.198805,15,15,0.4961,590,595,560,26,NULL,NULL,NULL,1185,19752,6368,22467,0.875,48800,36600,40700,42800,46700,0.452,0.548
Florida Atlantic University,Boca Raton,FL,www.fau.edu/,1,5,13,26.372536,-80.102293,16,15,0.6603,525,525,515,23,23,22,8,1058,19310,4831,17276,0.7511,46000,35700,39200,41200,45200,0.435,0.565
Flagler College-St Augustine,Saint Augustine,FL,www.flagler.edu,2,5,23,29.89335,-81.315256,22,10,0.4788,535,515,510,23,23,22,NULL,1058,29138,16180,16180,0.6874,38800,32500,33300,34900,38600,0.4012,0.5988
Florida Institute of Technology,Melbourne,FL,www.fit.edu,2,5,13,28.064503,-80.624628,16,13,0.6157,560,595,NULL,27,26,26,NULL,1176,51312,37990,37990,0.7554,57700,43200,49500,50300,53500,0.7201,0.2799
Florida State University,Tallahassee,FL,www.fsu.edu,1,5,12,30.4421,-84.294801,15,15,0.5539,605,600,600,28,NULL,NULL,NULL,1228,21408,6507,21673,0.9226,50200,37400,41900,44700,48000,0.4513,0.5487
University of Florida,Gainesville,FL,www.ufl.edu/,1,5,12,29.649428,-82.339958,15,15,0.4561,625,640,625,29,29,28,9,1273,20085,6313,28591,0.9611,60300,46300,50700,54300,56600,0.4502,0.5498
University of Miami,Coral Gables,FL,www.miami.edu/,2,5,21,25.720406,-80.27645,15,16,0.3818,645,675,640,30,31,30,9,1330,59850,44350,44350,0.9262,65100,51700,56300,60400,59500,0.4901,0.5099
University of North Florida,Jacksonville,FL,www.unf.edu,1,5,11,30.270917,-81.507853,18,15,0.6057,585,570,550,24,24,23,8,1133,20102,6385,20789,0.8284,46000,36200,39300,41500,44800,0.4499,0.5501
University of South Florida-Main Campus,Tampa,FL,www.usf.edu,1,5,11,28.056647,-82.415876,15,15,0.5316,575,585,555,26,26,25,8,1162,19306,6410,17324,0.8863,45200,35200,38600,40500,44300,0.4535,0.5465
The University of Tampa,Tampa,FL,www.ut.edu,2,5,11,27.947225,-82.465582,18,14,0.5188,535,540,530,25,24,24,8,1094,38635,26330,26330,0.7187,48600,37800,42300,44700,46100,0.435,0.565
Webber International University,Babson Park,FL,www.webber.edu,2,5,31,27.838798,-81.532325,22,8,0.5056,470,480,NULL,20,19,18,NULL,950,36402,24034,24034,0.5659,37400,29200,29100,31300,37400,0.6827,0.3173
Georgia State University,Atlanta,GA,www.gsu.edu,1,5,11,33.7527,-84.38667,15,15,0.5944,535,535,NULL,22,23,22,NULL,1055,24377,8618,23186,0.8117,45900,35400,38400,40400,43900,0.4138,0.5862
The University of West Florida,Pensacola,FL,uwf.edu,1,5,13,30.542855,-87.218125,17,12,0.4167,520,505,495,24,23,22,7,1065,17697,6360,19241,0.7394,40200,30900,34600,36000,38800,0.4253,0.5747
Armstrong State University,Savannah,GA,www.armstrong.edu,1,5,12,31.978109,-81.160409,18,12,0.6803,510,495,NULL,22,22,21,NULL,1006,19983,5266,15271,0.7002,41900,35600,37700,38900,41400,0.3311,0.6689
Berry College,Mount Berry,GA,www.berry.edu,2,5,23,34.289254,-85.189077,20,11,0.6083,580,580,570,27,27,25,NULL,1183,43283,30530,30530,0.7902,42700,29600,34300,37200,41900,0.3884,0.6116
Columbus State University,Columbus,GA,www.columbusstate.edu,1,5,12,32.501556,-84.940796,18,12,0.5522,495,485,480,21,21,20,8,976,17329,5613,15930,0.7178,38100,29700,31800,32800,38000,0.399,0.601
Georgia Institute of Technology-Main Campus,Atlanta,GA,www.gatech.edu,1,5,11,33.773732,-84.396019,15,17,0.3338,675,725,680,32,32,32,9,1400,23216,11394,30698,0.9603,80300,59900,64600,69300,73900,0.6608,0.3392
Georgia Southwestern State University,Americus,GA,https://gsw.edu/,1,5,32,32.058198,-84.217755,19,10,0.6964,490,480,NULL,21,20,20,NULL,970,18389,5158,15163,0.6963,38300,30600,32800,34300,39300,0.3644,0.6356
Georgia College and State University,Milledgeville,GA,WWW.GCSU.EDU,1,5,32,33.082787,-83.231962,18,13,0.7624,570,565,555,25,25,24,NULL,1132,23731,8960,27308,0.8516,41600,33200,36200,38400,40400,0.3916,0.6084
Georgia Southern University,Statesboro,GA,www.georgiasouthern.edu,1,5,32,32.427756,-81.782201,17,16,0.631,555,550,525,24,23,23,7,1099,21932,6170,16487,0.8055,43900,33700,36700,39000,41500,0.4991,0.5009
University of Georgia,Athens,GA,www.uga.edu,1,5,12,33.956428,-83.374049,15,16,0.5572,615,620,615,28,29,27,8,1248,21981,10836,29046,0.9415,55200,41000,45800,48500,50800,0.4284,0.5716
Mercer University,Macon,GA,www.mercer.edu,2,5,12,32.831709,-83.650114,17,14,0.6672,590,600,560,27,27,27,NULL,1205,47379,33780,33780,0.8014,56000,49100,52900,52200,55000,0.3909,0.6091
Oglethorpe University,Atlanta,GA,www.oglethorpe.edu,2,5,21,33.875939,-84.334756,21,11,0.7823,580,555,550,25,NULL,NULL,NULL,1139,45158,32500,32500,0.7102,50800,35400,37700,39400,44100,0.4182,0.5818
Savannah College of Art and Design,Savannah,GA,www.scad.edu,2,5,12,32.072966,-81.093905,30,13,0.6655,545,520,520,24,25,22,8,1081,50774,34295,34295,0.8207,39900,28900,31700,34600,37800,0.3486,0.6514
Valdosta State University,Valdosta,GA,www.valdosta.edu,1,5,13,30.849236,-83.289925,17,13,0.5414,515,500,490,22,22,21,NULL,1018,19838,6142,16459,0.6943,40200,30900,34200,35200,38600,0.4084,0.5916
University of West Georgia,Carrollton,GA,www.westga.edu,1,5,31,33.574421,-85.099007,17,16,0.4861,480,470,460,20,20,19,NULL,950,20310,5938,16258,0.7402,39900,32700,33100,35500,37900,0.3676,0.6324
Boise State University,Boise,ID,www.boisestate.edu,1,7,12,43.604403,-116.205789,17,15,0.77,510,515,495,23,23,23,8,1042,19053,6641,19493,0.7494,41000,32500,34800,36700,39000,0.4733,0.5267
University of Idaho,Moscow,ID,www.uidaho.edu,1,7,41,46.726894,-117.024296,16,12,0.6748,515,525,NULL,24,24,23,NULL,1057,19381,6784,20314,0.7742,46000,33700,38400,39800,43700,0.5396,0.4604
The College of Idaho,Caldwell,ID,www.collegeofidaho.edu,2,7,22,43.652653,-116.676838,21,11,0.929,525,530,505,24,24,24,NULL,1076,35456,24955,24955,0.8591,44300,29100,35300,36300,40400,0.4789,0.5211
Lewis-Clark State College,Lewiston,ID,www.lcsc.edu,1,7,13,46.410034,-117.026371,22,12,0.9904,460,460,NULL,20,19,20,NULL,923,16517,8624,19142,0.612,36600,30500,32900,33200,33900,0.3857,0.6143
School of the Art Institute of Chicago,Chicago,IL,www.saic.edu,2,3,11,41.879646,-87.621411,30,12,0.6915,575,NULL,560,23,25,NULL,NULL,1065,57361,42230,42230,0.818,37600,27700,30100,32900,34300,0.2846,0.7154
Aurora University,Aurora,IL,aurora.edu,2,3,21,41.754465,-88.349469,18,12,0.811,495,510,NULL,22,21,21,NULL,1010,31767,21320,21320,0.7103,45200,36000,36800,39200,43000,0.3335,0.6665
Bradley University,Peoria,IL,www.bradley.edu,2,3,12,40.697605,-89.61462,19,14,0.643,550,585,530,26,26,26,8,1162,42090,30844,30844,0.8612,57400,41500,46000,48900,54200,0.4862,0.5138
University of Chicago,Chicago,IL,WWW.UCHICAGO.EDU,2,3,11,41.78917,-87.601196,15,17,0.0876,760,758,745,34,34,33,NULL,1505,64988,49380,49380,0.9881,96100,71700,80500,81700,87800,0.5273,0.4727
University of Illinois at Urbana-Champaign,Champaign,IL,www.illinois.edu/,1,3,13,40.108864,-88.230309,15,16,0.5904,640,745,645,29,30,30,9,1326,29086,15020,29646,0.9347,65400,46500,52300,58100,62200,0.5603,0.4397
Illinois Wesleyan University,Bloomington,IL,www.iwu.edu,2,3,13,40.491522,-88.990622,21,11,0.6043,555,710,NULL,28,28,28,NULL,1249,50324,40844,40844,0.9203,61000,41700,47400,54900,56800,0.4387,0.5613
Illinois Institute of Technology,Chicago,IL,www.iit.edu,2,3,11,41.833801,-87.628346,16,14,0.506,580,690,NULL,28,29,30,NULL,1266,51572,41645,41645,0.868,76500,58500,66600,66500,68700,0.694,0.306
Northern Illinois University,Dekalb,IL,www.niu.edu,1,3,23,41.933791,-88.766065,16,16,0.5089,500,530,490,22,22,22,7,1030,27959,13505,22784,0.7053,47400,37000,39600,42400,45500,0.5074,0.4926
Northwestern University,Evanston,IL,www.northwestern.edu,2,3,13,42.058377,-87.673653,15,16,0.1311,730,745,730,33,NULL,33,9,1461,63028,47251,47251,0.9686,88400,67300,73300,73500,78800,0.4955,0.5045
Rockford University,Rockford,IL,www.rockford.edu,2,3,12,42.270639,-89.019536,20,10,0.548,495,490,475,22,22,21,NULL,1009,37127,27530,27530,0.6408,41500,35800,37500,40600,39900,0.3805,0.6195
Roosevelt University,Chicago,IL,www.roosevelt.edu,2,3,11,41.876055,-87.624952,18,12,0.7764,540,510,546,23,23,22,NULL,1050,42022,26900,26900,0.6503,46800,36800,41400,42500,45200,0.3703,0.6297
University of Illinois at Springfield,Springfield,IL,www.uis.edu,1,3,12,39.729862,-89.614917,18,13,0.6158,455,545,465,24,23,22,7,1081,21630,11367,20517,0.7917,45400,35700,40100,43700,41700,0.4901,0.5099
Southern Illinois University-Carbondale,Carbondale,IL,www.siu.edu,1,3,13,37.713239,-89.218724,16,16,0.8153,553,565,NULL,23,23,22,NULL,1055,25105,12248,24871,0.6814,47400,34800,40000,42100,45300,0.5432,0.4568
Southern Illinois University-Edwardsville,Edwardsville,IL,www.siue.edu,1,3,21,38.793949,-89.997779,18,16,0.8696,520,525,493,23,23,23,NULL,1070,22219,9738,20682,0.7264,45900,36300,40000,43200,44400,0.4701,0.5299
Ball State University,Muncie,IN,www.bsu.edu,1,3,13,40.198942,-85.408863,16,16,0.5988,550,545,530,22,22,21,NULL,1066,21807,9344,24610,0.8141,41700,32400,35600,37700,39800,0.4162,0.5838
Butler University,Indianapolis,IN,www.butler.edu,2,3,11,39.840662,-86.171791,18,14,0.6846,580,590,565,27,28,27,9,1205,48784,35652,35652,0.9014,67300,51800,60400,61100,61300,0.4019,0.5981
DePauw University,Greencastle,IN,www.depauw.edu,2,3,32,39.63953,-86.863556,21,11,0.566,585,610,575,27,28,27,NULL,1213,53410,42746,42746,0.9267,59100,39400,47400,51900,53700,0.4577,0.5423
Indiana University-Purdue University-Fort Wayne,Fort Wayne,IN,www.ipfw.edu,1,3,11,41.115418,-85.111747,18,12,0.9087,495,495,470,22,21,22,NULL,1002,18755,7949,19092,0.6843,38700,30300,33700,34500,37600,0.4595,0.5405
Indiana University-Purdue University-Indianapolis,Indianapolis,IN,www.iupui.edu,1,3,11,39.772948,-86.172217,16,15,0.7049,495,505,480,22,22,22,7,1010,19875,8909,30089,0.7091,47300,40700,41100,43000,43500,0.4362,0.5638
Indiana Institute of Technology,Fort Wayne,IN,www.indianatech.edu,2,3,11,41.078338,-85.11795,29,12,0.7057,460,480,440,21,20,21,NULL,965,36187,24860,24860,0.5581,45700,38200,39600,42400,42800,0.3683,0.6317
University of Southern Indiana,Evansville,IN,www.usi.edu,1,3,22,37.966188,-87.67666,18,13,0.7134,495,500,475,22,21,21,NULL,1001,18469,6957,16297,0.7242,38100,31000,33300,34300,35900,0.3969,0.6031
Indiana State University,Terre Haute,IN,www.indstate.edu,1,3,13,39.46873,-87.407085,17,16,0.8254,460,455,435,19,19,20,7,913,19897,8416,18346,0.6448,39200,32400,34100,36700,37600,0.4619,0.5381
Indiana University-Kokomo,Kokomo,IN,www.iuk.edu,1,3,13,40.459913,-86.132096,22,9,0.6726,465,470,445,20,18,20,7,934,15652,6811,18081,0.637,37500,33400,36700,36800,36100,0.322,0.678
Indiana University-South Bend,South Bend,IN,https://iusb.edu/,1,3,12,41.665746,-86.222958,19,12,0.7333,470,470,450,20,20,20,7,942,16178,6905,18081,0.6585,36400,29500,32500,32300,34800,0.3855,0.6145
Indiana University-Bloomington,Bloomington,IN,www.iub.edu,1,3,13,39.166383,-86.526904,15,16,0.7609,575,600,565,27,28,27,8,1198,23716,10388,33241,0.8904,53500,39100,45000,48300,49900,0.4986,0.5014
Indiana University-Northwest,Gary,IN,www.iun.edu,1,3,13,41.556723,-87.338457,19,12,0.7678,450,455,440,20,19,20,7,916,14067,6854,18081,0.6657,39200,32000,35300,36000,37300,0.3144,0.6856
Indiana University-Southeast,New Albany,IN,https://ius.edu/,1,3,21,38.342992,-85.819376,18,12,0.8032,480,470,460,21,20,20,7,959,16428,6827,18081,0.6164,36500,31500,33700,35900,34800,0.4145,0.5855
Indiana University-East,Richmond,IN,www.iue.edu/,1,3,41,39.867099,-84.886187,20,9,0.6376,460,470,440,21,19,20,7,943,15743,6787,18081,0.6312,32900,28700,29700,29800,31800,0.3522,0.6478
Purdue University-Calumet Campus,Hammond,IN,www.purduecal.edu/,1,3,21,41.584742,-87.47376,18,12,0.5968,480,485,NULL,NULL,21,22,NULL,965,16520,6758,15266,0.7354,42400,31300,36200,37800,40400,0.4297,0.5703
Purdue University-North Central Campus,Westville,IN,www.pnc.edu,1,3,41,41.583788,-86.89523,22,12,0.7251,480,475,450,21,19,21,7,959,14334,7329,17447,0.5745,40500,31600,35800,38100,37500,0.4234,0.5766
Rose-Hulman Institute of Technology,Terre Haute,IN,www.rose-hulman.edu,2,3,13,39.480946,-87.32357,27,11,0.5879,605,690,590,30,29,31,NULL,1308,57138,43683,43683,0.9392,79100,64800,67100,73500,72400,0.7813,0.2188
Trine University,Angola,IN,www.trine.edu,2,3,32,41.633389,-85.005696,22,11,0.7599,508,545,NULL,24,25,23,NULL,1078,42733,29600,29600,0.7231,43500,35200,38600,41700,44000,0.7152,0.2848
